園代碼,園名,學年度,資料表,指標,資料類別,數值,前一年數值,YoY變化額,YoY變化率,歷史均值,歷史標準差,移動平均_近3年,Zscore
N08,鷺江,111,附表二,政府學費差額補助退費-決算數,非收支,-3421.0,,,,-3421.0,,-3421.0,
N08,鷺江,112,附表二,教保材料費-差異率,非收支,-23.0,,,,-23.0,,-23.0,
N08,鷺江,112,附表二,教保材料費-決算數,非收支,195478.0,,,,195478.0,,195478.0,
N08,鷺江,111,附表二,教保費收入(家長繳費)-差異率,非收支,48.0,,,,48.0,,48.0,
N08,鷺江,111,附表二,教保費收入(家長繳費)-決算數,非收支,1208731.0,,,,1208731.0,,1208731.0,
N08,鷺江,111,附表二,教保費收入(政府學費差額補助)-差異率,非收支,110.0,,,,110.0,,110.0,
N08,鷺江,111,附表二,教保費收入(政府學費差額補助)-決算數,非收支,10156368.0,,,,10156368.0,,10156368.0,
N08,鷺江,110,附表二,教保費收入-差異率,非收支,97.0,,,,97.0,,97.0,
N08,鷺江,111,附表二,教保費收入-差異率,非收支,97.0,97.0,0.0,0.0,97.0,0.0,97.0,
N08,鷺江,110,附表二,教保費收入-決算數,非收支,11370572.0,,,,11370572.0,,11370572.0,
N08,鷺江,111,附表二,教保費收入-決算數,非收支,11365099.0,11370572.0,-5473.0,-0.0004813302268346746,11367835.5,3869.9954134339746,11367835.5,-0.7071067811865476
N08,鷺江,110,附表二,教保費收入淨額-差異率,非收支,96.0,,,,96.0,,96.0,
N08,鷺江,111,附表二,教保費收入淨額-差異率,非收支,96.0,96.0,0.0,0.0,96.0,0.0,96.0,
N08,鷺江,110,附表二,教保費收入淨額-決算數,非收支,11297761.0,,,,11297761.0,,11297761.0,
N08,鷺江,111,附表二,教保費收入淨額-決算數,非收支,11303691.0,11297761.0,5930.0,0.0005248827621685394,11300726.0,4193.143212436227,11300726.0,0.7071067811865475
N08,鷺江,110,附表二,教保費收入減項-差異率,非收支,,,,,,,,
N08,鷺江,111,附表二,教保費收入減項-差異率,非收支,,,,,,,,
N08,鷺江,110,附表二,教保費收入減項-決算數,非收支,-72811.0,,,,-72811.0,,-72811.0,
N08,鷺江,111,附表二,教保費收入減項-決算數,非收支,-61408.0,-72811.0,11403.0,0.15661095164192224,-67109.5,8063.138625870201,-67109.5,0.7071067811865476
N08,鷺江,110,附表二,教保費收入（家長繳費）-差異率,非收支,55.0,,,,55.0,,55.0,
N08,鷺江,110,附表二,教保費收入（家長繳費）-決算數,非收支,1752980.0,,,,1752980.0,,1752980.0,
N08,鷺江,110,附表二,教保費收入（政府學費差額補助）-差異率,非收支,112.0,,,,112.0,,112.0,
N08,鷺江,110,附表二,教保費收入（政府學費差額補助）-決算數,非收支,9617592.0,,,,9617592.0,,9617592.0,
N08,鷺江,112,附表二,文宣費(一般文宣)-差異率,非收支,-70.0,,,,-70.0,,-70.0,
N08,鷺江,112,附表二,文宣費(一般文宣)-決算數,非收支,3045.0,,,,3045.0,,3045.0,
N08,鷺江,112,附表二,文宣費(園刊)-差異率,非收支,-76.0,,,,-76.0,,-76.0,
N08,鷺江,112,附表二,文宣費(園刊)-決算數,非收支,7118.0,,,,7118.0,,7118.0,
N08,鷺江,112,附表二,日常消耗用品-差異率,非收支,-24.0,,,,-24.0,,-24.0,
N08,鷺江,112,附表二,日常消耗用品-決算數,非收支,48191.0,,,,48191.0,,48191.0,
N08,鷺江,110,附表二,會計、總務、廚工、清潔薪資-差異率,非收支,75.0,,,,75.0,,75.0,
N08,鷺江,111,附表二,會計、總務、廚工、清潔薪資-差異率,非收支,96.0,75.0,21.0,0.28,85.5,14.849242404917497,85.5,0.7071067811865476
N08,鷺江,110,附表二,會計、總務、廚工、清潔薪資-決算數,非收支,882719.0,,,,882719.0,,882719.0,
N08,鷺江,111,附表二,會計、總務、廚工、清潔薪資-決算數,非收支,1143151.0,882719.0,260432.0,0.29503386694973144,1012935.0,184153.23323797496,1012935.0,0.7071067811865475
N08,鷺江,112,附表二,材料費-差異率,非收支,-21.0,,,,-21.0,,-21.0,
N08,鷺江,112,附表二,材料費-決算數,非收支,1263486.0,,,,1263486.0,,1263486.0,
N08,鷺江,110,附表二,業務費-差異率,非收支,54.0,,,,54.0,,54.0,
N08,鷺江,111,附表二,業務費-差異率,非收支,51.0,54.0,-3.0,-0.05555555555555555,52.5,2.1213203435596424,52.5,-0.7071067811865476
N08,鷺江,112,附表二,業務費-差異率,非收支,-41.0,51.0,-92.0,-1.803921568627451,21.333333333333332,54.00308633155454,21.333333333333332,-1.1542550170305979
N08,鷺江,110,附表二,業務費-決算數,非收支,443209.0,,,,443209.0,,443209.0,
N08,鷺江,111,附表二,業務費-決算數,非收支,415654.0,443209.0,-27555.0,-0.06217157142567051,429431.5,19484.327355595316,429431.5,-0.7071067811865476
N08,鷺江,112,附表二,業務費-決算數,非收支,481885.0,415654.0,66231.0,0.15934166398013733,446916.0,33270.7488193458,446916.0,1.0510433711569103
N08,鷺江,110,附表二,水費-差異率,非收支,109.0,,,,109.0,,109.0,
N08,鷺江,112,附表二,水費-差異率,非收支,13.0,,,,61.0,67.88225099390856,61.0,-0.7071067811865476
N08,鷺江,110,附表二,水費-決算數,非收支,34905.0,,,,34905.0,,34905.0,
N08,鷺江,112,附表二,水費-決算數,非收支,36115.0,,,,35510.0,855.5992052357225,35510.0,0.7071067811865476
N08,鷺江,110,附表二,活動費-差異率,非收支,32.0,,,,32.0,,32.0,
N08,鷺江,111,附表二,活動費-差異率,非收支,30.0,32.0,-2.0,-0.0625,31.0,1.4142135623730951,31.0,-0.7071067811865475
N08,鷺江,112,附表二,活動費-差異率,非收支,-46.0,30.0,-76.0,-2.533333333333333,5.333333333333333,44.467216388406115,5.333333333333333,-1.1544085171636111
N08,鷺江,110,附表二,活動費-決算數,非收支,36846.0,,,,36846.0,,36846.0,
N08,鷺江,111,附表二,活動費-決算數,非收支,34124.0,36846.0,-2722.0,-0.0738750474949791,35485.0,1924.7446583897824,35485.0,-0.7071067811865475
N08,鷺江,112,附表二,活動費-決算數,非收支,62027.0,34124.0,27903.0,0.8176942914078068,44332.333333333336,15384.350565861834,44332.333333333336,1.1501731315153119
N08,鷺江,110,附表二,瓦斯費-差異率,非收支,60.0,,,,60.0,,60.0,
N08,鷺江,112,附表二,瓦斯費-差異率,非收支,-49.0,,,,5.5,77.07463914933368,5.5,-0.7071067811865476
N08,鷺江,110,附表二,瓦斯費-決算數,非收支,20540.0,,,,20540.0,,20540.0,
N08,鷺江,112,附表二,瓦斯費-決算數,非收支,17375.0,,,,18957.5,2237.992962455423,18957.5,-0.7071067811865476
N08,鷺江,110,附表二,研習、進修-差異率,非收支,45.0,,,,45.0,,45.0,
N08,鷺江,112,附表二,研習、進修-差異率,非收支,-25.0,,,,10.0,49.49747468305833,10.0,-0.7071067811865475
N08,鷺江,110,附表二,研習、進修-決算數,非收支,11576.0,,,,11576.0,,11576.0,
N08,鷺江,112,附表二,研習、進修-決算數,非收支,19619.0,,,,15597.5,5687.259841083402,15597.5,0.7071067811865476
N08,鷺江,112,附表二,維護費-差異率,非收支,-14.0,,,,-14.0,,-14.0,
N08,鷺江,112,附表二,維護費-決算數,非收支,122799.0,,,,122799.0,,122799.0,
N08,鷺江,111,附表二,腸病毒退費-差異率,非收支,,,,,,,,
N08,鷺江,111,附表二,腸病毒退費-決算數,非收支,-2053.0,,,,-2053.0,,-2053.0,
N08,鷺江,110,附表二,自強活動-差異率,非收支,83.0,,,,83.0,,83.0,
N08,鷺江,111,附表二,自強活動-差異率,非收支,74.0,83.0,-9.0,-0.10843373493975904,78.5,6.363961030678928,78.5,-0.7071067811865476
N08,鷺江,110,附表二,自強活動-決算數,非收支,10841.0,,,,10841.0,,10841.0,
N08,鷺江,111,附表二,自強活動-決算數,非收支,9610.0,10841.0,-1231.0,-0.11355041047873812,10225.5,870.44844764064,10225.5,-0.7071067811865476
N08,鷺江,112,附表二,藥品費-差異率,非收支,-52.0,,,,-52.0,,-52.0,
N08,鷺江,112,附表二,藥品費-決算數,非收支,3562.0,,,,3562.0,,3562.0,
N08,鷺江,112,附表二,行政管理費-差異率,非收支,,,,,,,,
N08,鷺江,112,附表二,行政管理費-決算數,非收支,241682.0,,,,241682.0,,241682.0,
N08,鷺江,111,附表二,資遣費-差異率,非收支,100.0,,,,100.0,,100.0,
N08,鷺江,112,附表二,資遣費-差異率,非收支,,100.0,,,100.0,,100.0,
N08,鷺江,111,附表二,資遣費-決算數,非收支,48906.0,,,,48906.0,,48906.0,
N08,鷺江,112,附表二,資遣費-決算數,非收支,50091.0,48906.0,1185.0,0.024230155809103177,49498.5,837.9215357060588,49498.5,0.7071067811865476
N08,鷺江,110,附表二,資遺費-差異率,非收支,100.0,,,,100.0,,100.0,
N08,鷺江,110,附表二,資遺費-決算數,非收支,47722.0,,,,47722.0,,47722.0,
N08,鷺江,110,附表二,轉學/轉出退費-差異率,非收支,,,,,,,,
N08,鷺江,111,附表二,轉學/轉出退費-差異率,非收支,,,,,,,,
N08,鷺江,110,附表二,轉學/轉出退費-決算數,非收支,-13475.0,,,,-13475.0,,-13475.0,
N08,鷺江,111,附表二,轉學/轉出退費-決算數,非收支,,-13475.0,,,-13475.0,,-13475.0,
N08,鷺江,110,附表二,辦公文具-差異率,非收支,58.0,,,,58.0,,58.0,
N08,鷺江,112,附表二,辦公文具-差異率,非收支,-40.0,,,,9.0,69.29646455628166,9.0,-0.7071067811865475
N08,鷺江,110,附表二,辦公文具-決算數,非收支,14032.0,,,,14032.0,,14032.0,
N08,鷺江,112,附表二,辦公文具-決算數,非收支,14507.0,,,,14269.5,335.87572106361006,14269.5,0.7071067811865476
N08,鷺江,112,附表二,郵資-差異率,非收支,-48.0,,,,-48.0,,-48.0,
N08,鷺江,112,附表二,郵資-決算數,非收支,4385.0,,,,4385.0,,4385.0,
N08,鷺江,112,附表二,雜支-差異率,非收支,-99.0,,,,-99.0,,-99.0,
N08,鷺江,112,附表二,雜支-決算數,非收支,390.0,,,,390.0,,390.0,
N08,鷺江,112,附表二,電話費(含 ADSL)-差異率,非收支,-9.0,,,,-9.0,,-9.0,
N08,鷺江,112,附表二,電話費(含 ADSL)-決算數,非收支,49274.0,,,,49274.0,,49274.0,
N08,鷺江,110,附表二,電費-差異率,非收支,61.0,,,,61.0,,61.0,
N08,鷺江,112,附表二,電費-差異率,非收支,-32.0,,,,14.5,65.76093065034893,14.5,-0.7071067811865475
N08,鷺江,110,附表二,電費-決算數,非收支,160885.0,,,,160885.0,,160885.0,
N08,鷺江,112,附表二,電費-決算數,非收支,180115.0,,,,170500.0,13597.66340221731,170500.0,0.7071067811865475
N08,鷺江,112,附表二,餐點費-差異率,非收支,-20.0,,,,-20.0,,-20.0,
N08,鷺江,112,附表二,餐點費-決算數,非收支,1016255.0,,,,1016255.0,,1016255.0,
N08,鷺江,110,附表四,帳面價值總額,非收支,1211518.0,,,,1211518.0,,1211518.0,
N08,鷺江,111,附表四,帳面價值總額,非收支,1133978.0,1211518.0,-77540.0,-0.06400235076986062,1172748.0,54829.0598132049,1172748.0,-0.7071067811865475
N08,鷺江,112,附表四,帳面價值總額,非收支,1079110.0,1133978.0,-54868.0,-0.04838541841199741,1141535.3333333333,66526.72080700604,1141535.3333333333,-0.9383497724835873
N08,鷺江,113,附表四,帳面價值總額,非收支,803020.0,1079110.0,-276090.0,-0.25584972801660627,1056906.5,177760.21521420364,1005369.3333333334,-1.4282526587519209
N08,鷺江,110,附表四,財產筆數,非收支,134.0,,,,134.0,,134.0,
N08,鷺江,111,附表四,財產筆數,非收支,122.0,134.0,-12.0,-0.08955223880597014,128.0,8.48528137423857,128.0,-0.7071067811865476
N08,鷺江,112,附表四,財產筆數,非收支,157.0,122.0,35.0,0.28688524590163933,137.66666666666666,17.785762095938804,137.66666666666666,1.087011803545259
N08,鷺江,113,附表四,財產筆數,非收支,142.0,157.0,-15.0,-0.09554140127388536,138.75,14.682756326158023,140.33333333333334,0.22134808531896505
N09,安興,109,收支餘絀表,人事費,收支,4400396.0,,,,4400396.0,,4400396.0,
N09,安興,110,收支餘絀表,人事費,收支,4234041.0,4400396.0,-166355.0,-0.03780455213576233,4317218.5,117630.74858428811,4317218.5,-0.7071067811865476
N09,安興,111,收支餘絀表,人事費,收支,4104465.0,4234041.0,-129576.0,-0.030603388110790615,4246300.666666667,148345.9259984357,4246300.666666667,-0.9561143368922893
N09,安興,112,收支餘絀表,人事費,收支,3361395.0,4104465.0,-743070.0,-0.18103942901206369,4025074.25,458732.5134522842,3899967.0,-1.4467674091930998
N09,安興,113,收支餘絀表,人事費,收支,4817555.0,3361395.0,1456160.0,0.4332010965685378,4183570.4,532383.1205042099,4094471.6666666665,1.1908427889290807
N09,安興,109,收支餘絀表,修繕購置費,收支,102495.0,,,,102495.0,,102495.0,
N09,安興,110,收支餘絀表,修繕購置費,收支,62469.0,102495.0,-40026.0,-0.3905166105663691,82482.0,28302.65602377275,82482.0,-0.7071067811865476
N09,安興,111,收支餘絀表,修繕購置費,收支,68974.0,62469.0,6505.0,0.10413164929805184,77979.33333333333,21478.877771739688,77979.33333333333,-0.4192646109836277
N09,安興,112,收支餘絀表,修繕購置費,收支,67046.0,68974.0,-1928.0,-0.027952561834894307,75246.0,18369.700723383237,66163.0,-0.4463872396985772
N09,安興,113,收支餘絀表,修繕購置費,收支,98986.0,67046.0,31940.0,0.47638934462906063,79994.0,19125.949610411506,78335.33333333333,0.9929964465482756
N09,安興,109,收支餘絀表,公共事務管理費,收支,71860.0,,,,71860.0,,71860.0,
N09,安興,110,收支餘絀表,公共事務管理費,收支,72360.0,71860.0,500.0,0.006957973838018369,72110.0,353.5533905932738,72110.0,0.7071067811865475
N09,安興,111,收支餘絀表,公共事務管理費,收支,72360.0,72360.0,0.0,0.0,72193.33333333333,288.6751345948139,72193.33333333333,0.5773502691896405
N09,安興,112,收支餘絀表,公共事務管理費,收支,71860.0,72360.0,-500.0,-0.006909894969596462,72110.0,288.67513459481285,72193.33333333333,-0.8660254037844387
N09,安興,113,收支餘絀表,公共事務管理費,收支,72360.0,71860.0,500.0,0.006957973838018369,72160.0,273.8612787525831,72193.33333333333,0.7302967433402214
N09,安興,109,收支餘絀表,其他支出,收支,1145960.0,,,,1145960.0,,1145960.0,
N09,安興,110,收支餘絀表,其他支出,收支,1392098.0,1145960.0,246138.0,0.21478760166148905,1269029.0,174045.84890769442,1269029.0,0.7071067811865476
N09,安興,111,收支餘絀表,其他支出,收支,1475690.0,1392098.0,83592.0,0.06004749665612622,1337916.0,171412.47057317622,1337916.0,0.8037571568702412
N09,安興,112,收支餘絀表,其他支出,收支,2611976.0,1475690.0,1136286.0,0.7700031849507688,1656431.0,652223.4108125834,1826588.0,1.4650578071239706
N09,安興,113,收支餘絀表,其他支出,收支,1983942.0,2611976.0,-628034.0,-0.24044401633093107,1721933.2,583523.1137094742,2023869.3333333333,0.4490118623312145
N09,安興,109,收支餘絀表,其他收入,收支,1146360.0,,,,1146360.0,,1146360.0,
N09,安興,110,收支餘絀表,其他收入,收支,1392098.0,1146360.0,245738.0,0.2143637251823162,1269229.0,173763.00619521982,1269229.0,0.7071067811865476
N09,安興,111,收支餘絀表,其他收入,收支,1475690.0,1392098.0,83592.0,0.06004749665612622,1338049.3333333333,171188.51013234895,1338049.3333333333,0.8040298181242085
N09,安興,112,收支餘絀表,其他收入,收支,2611976.0,1475690.0,1136286.0,0.7700031849507688,1656531.0,652119.0780923375,1826588.0,1.4651388559202876
N09,安興,113,收支餘絀表,其他收入,收支,1983942.0,2611976.0,-628034.0,-0.24044401633093107,1722013.2,583424.4266339901,2023869.3333333333,0.4489506918851041
N09,安興,113,收支餘絀表,其他收入-其它,收支,6724000.0,,,,6724000.0,,6724000.0,
N09,安興,109,收支餘絀表,利息收入,收支,5675.0,,,,5675.0,,5675.0,
N09,安興,110,收支餘絀表,利息收入,收支,11218.0,5675.0,5543.0,0.9767400881057269,8446.5,3919.492888117033,8446.5,0.7071067811865475
N09,安興,111,收支餘絀表,利息收入,收支,41897.0,11218.0,30679.0,2.734801212337315,19596.666666666668,19510.50646019558,19596.666666666668,1.142991002249451
N09,安興,112,收支餘絀表,利息收入,收支,77347.0,41897.0,35450.0,0.8461226340788123,34034.25,32978.000114975635,43487.333333333336,1.3133831599549075
N09,安興,113,收支餘絀表,利息收入,收支,120327.0,77347.0,42980.0,0.5556776604134614,51292.8,48009.88553621014,79857.0,1.4379163630359595
N09,安興,113,收支餘絀表,呆帳損失,收支,7617.0,,,,7617.0,,7617.0,
N09,安興,109,收支餘絀表,延後托育支出,收支,351559.0,,,,351559.0,,351559.0,
N09,安興,110,收支餘絀表,延後托育支出,收支,454065.0,351559.0,102506.0,0.2915755250185602,402812.0,72482.68771230824,402812.0,0.7071067811865476
N09,安興,111,收支餘絀表,延後托育支出,收支,345177.0,454065.0,-108888.0,-0.23980707607941595,383600.3333333333,61107.56432172152,383600.3333333333,-0.6287819480259536
N09,安興,109,收支餘絀表,延後托育收入淨額,收支,603180.0,,,,603180.0,,603180.0,
N09,安興,110,收支餘絀表,延後托育收入淨額,收支,567480.0,603180.0,-35700.0,-0.059186312543519345,585330.0,25243.712088359745,585330.0,-0.7071067811865476
N09,安興,111,收支餘絀表,延後托育收入淨額,收支,650220.0,567480.0,82740.0,0.14580249524212308,606960.0,41499.31565700813,606960.0,1.0424268283733624
N09,安興,112,收支餘絀表,延長照顧服務支出,收支,291020.0,,,,291020.0,,291020.0,
N09,安興,113,收支餘絀表,延長照顧服務支出,收支,214470.0,291020.0,-76550.0,-0.2630403408700433,252745.0,54129.02409983021,252745.0,-0.7071067811865476
N09,安興,112,收支餘絀表,延長照顧服務收入淨額,收支,481110.0,,,,481110.0,,481110.0,
N09,安興,113,收支餘絀表,延長照顧服務收入淨額,收支,214470.0,481110.0,-266640.0,-0.5542183700193303,347790.0,188542.95213558103,347790.0,-0.7071067811865476
N09,安興,109,收支餘絀表,所得稅費用,收支,,,,,,,,
N09,安興,110,收支餘絀表,所得稅費用,收支,34386.0,,,,34386.0,,34386.0,
N09,安興,111,收支餘絀表,所得稅費用,收支,,34386.0,,,34386.0,,34386.0,
N09,安興,112,收支餘絀表,所得稅費用,收支,,,,,34386.0,,34386.0,
N09,安興,113,收支餘絀表,所得稅費用,收支,1278682.0,,,,656534.0,879850.1394032963,1278682.0,0.7071067811865476
N09,安興,109,收支餘絀表,支出合計,收支,7834724.0,,,,7834724.0,,7834724.0,
N09,安興,110,收支餘絀表,支出合計,收支,8259804.0,7834724.0,425080.0,0.05425589976111475,8047264.0,300576.95054677763,8047264.0,0.7071067811865475
N09,安興,111,收支餘絀表,支出合計,收支,8883790.0,8259804.0,623986.0,0.07554489186426215,8326106.0,527666.4045512088,8326106.0,1.056887448565769
N09,安興,112,收支餘絀表,支出合計,收支,9801505.0,8883790.0,917715.0,0.10330219422116012,8694955.75,854296.0700453424,8981699.666666666,1.2952760627135613
N09,安興,113,收支餘絀表,支出合計,收支,10105038.0,9801505.0,303533.0,0.030967999302147987,8976972.2,972127.9349057922,9596777.666666666,1.160408789311584
N09,安興,109,收支餘絀表,收入合計,收支,7993780.0,,,,7993780.0,,7993780.0,
N09,安興,110,收支餘絀表,收入合計,收支,8902973.0,7993780.0,909193.0,0.11373755594975093,8448376.5,642896.5357073407,8448376.5,0.7071067811865476
N09,安興,111,收支餘絀表,收入合計,收支,9125442.0,8902973.0,222469.0,0.024988169682194927,8674065.0,599553.0626299895,8674065.0,0.7528557989846589
N09,安興,112,收支餘絀表,收入合計,收支,9878078.0,9125442.0,752636.0,0.08247666250029313,8975068.25,775921.6515312075,9302164.333333334,1.1637898597339
N09,安興,113,收支餘絀表,收入合計,收支,15297334.0,9878078.0,5419256.0,0.5486144166911823,10239521.4,2906157.196317983,11433618.0,1.7403781895928072
