園代碼,園名,學年度,資料表,指標,數值,資料類別
N02,山北,111,附表二,教保費收入淨額-差異率,99.0,非收支
N02,山北,110,附表二,教保費收入淨額-決算數,10148808.0,非收支
N02,山北,111,附表二,教保費收入淨額-決算數,10133588.0,非收支
N02,山北,110,附表二,教保費收入減項-差異率,,非收支
N02,山北,111,附表二,教保費收入減項-差異率,,非收支
N02,山北,110,附表二,教保費收入減項-決算數,-83589.0,非收支
N02,山北,111,附表二,教保費收入減項-決算數,-99244.0,非收支
N02,山北,111,附表二,教保費收入（家長繳費）-差異率,68.0,非收支
N02,山北,111,附表二,教保費收入（家長繳費）-決算數,1470000.0,非收支
N02,山北,111,附表二,教保費收入（政府學費差額補助）-差異率,109.0,非收支
N02,山北,111,附表二,教保費收入（政府學費差額補助）-決算數,8762832.0,非收支
N02,山北,112,附表二,文宣費（一般文宣）-差異率,92.0,非收支
N02,山北,113,附表二,文宣費（一般文宣）-差異率,-90.0,非收支
N02,山北,112,附表二,文宣費（一般文宣）-決算數,800.0,非收支
N02,山北,113,附表二,文宣費（一般文宣）-決算數,988.0,非收支
N02,山北,112,附表二,文宣費（園刊）-差異率,,非收支
N02,山北,113,附表二,文宣費（園刊）-差異率,,非收支
N02,山北,112,附表二,文宣費（園刊）-決算數,,非收支
N02,山北,113,附表二,文宣費（園刊）-決算數,,非收支
N02,山北,112,附表二,日常消耗用品-差異率,43.0,非收支
N02,山北,113,附表二,日常消耗用品-差異率,-48.0,非收支
N02,山北,112,附表二,日常消耗用品-決算數,31019.0,非收支
N02,山北,113,附表二,日常消耗用品-決算數,26614.0,非收支
N02,山北,110,附表二,會計、總務、廚工、清潔薪資-差異率,84.0,非收支
N02,山北,111,附表二,會計、總務、廚工、清潔薪資-差異率,93.0,非收支
N02,山北,110,附表二,會計、總務、廚工、清潔薪資-決算數,951683.0,非收支
N02,山北,111,附表二,會計、總務、廚工、清潔薪資-決算數,1063356.0,非收支
N02,山北,112,附表二,材料費-差異率,22.0,非收支
N02,山北,113,附表二,材料費-差異率,-25.0,非收支
N02,山北,112,附表二,材料費-決算數,1219134.0,非收支
N02,山北,113,附表二,材料費-決算數,1120241.0,非收支
N02,山北,110,附表二,業務費-差異率,65.0,非收支
N02,山北,112,附表二,業務費-差異率,36.0,非收支
N02,山北,113,附表二,業務費-差異率,-33.0,非收支
N02,山北,110,附表二,業務費-決算數,445333.0,非收支
N02,山北,112,附表二,業務費-決算數,463878.0,非收支
N02,山北,113,附表二,業務費-決算數,485428.0,非收支
N02,山北,112,附表二,水費-差異率,59.0,非收支
N02,山北,113,附表二,水費-差異率,-55.0,非收支
N02,山北,112,附表二,水費-決算數,10743.0,非收支
N02,山北,113,附表二,水費-決算數,11706.0,非收支
N02,山北,110,附表二,活動費-差異率,86.0,非收支
N02,山北,112,附表二,活動費-差異率,9.0,非收支
N02,山北,113,附表二,活動費-差異率,-14.0,非收支
N02,山北,110,附表二,活動費-決算數,81338.0,非收支
N02,山北,112,附表二,活動費-決算數,86400.0,非收支
N02,山北,113,附表二,活動費-決算數,82043.0,非收支
N02,山北,112,附表二,瓦斯費-差異率,57.0,非收支
N02,山北,113,附表二,瓦斯費-差異率,-62.0,非收支
N02,山北,112,附表二,瓦斯費-決算數,13620.0,非收支
N02,山北,113,附表二,瓦斯費-決算數,12051.0,非收支
N02,山北,112,附表二,研習、進修-差異率,74.0,非收支
N02,山北,113,附表二,研習、進修-差異率,-58.0,非收支
N02,山北,112,附表二,研習、進修-決算數,6800.0,非收支
N02,山北,113,附表二,研習、進修-決算數,10800.0,非收支
N02,山北,112,附表二,維護費-差異率,31.0,非收支
N02,山北,113,附表二,維護費-差異率,-62.0,非收支
N02,山北,112,附表二,維護費-決算數,81966.0,非收支
N02,山北,113,附表二,維護費-決算數,44629.0,非收支
N02,山北,110,附表二,腸病毒退費-差異率,,非收支
N02,山北,111,附表二,腸病毒退費-差異率,,非收支
N02,山北,110,附表二,腸病毒退費-決算數,,非收支
N02,山北,111,附表二,腸病毒退費-決算數,-15191.0,非收支
N02,山北,110,附表二,自強活動-差異率,95.0,非收支
N02,山北,111,附表二,自強活動-差異率,100.0,非收支
N02,山北,110,附表二,自強活動-決算數,12382.0,非收支
N02,山北,111,附表二,自強活動-決算數,13000.0,非收支
N02,山北,112,附表二,藥品費-差異率,53.0,非收支
N02,山北,113,附表二,藥品費-差異率,-23.0,非收支
N02,山北,112,附表二,藥品費-決算數,2930.0,非收支
N02,山北,113,附表二,藥品費-決算數,4638.0,非收支
N02,山北,112,附表二,行政管理費-差異率,,非收支
N02,山北,113,附表二,行政管理費-差異率,,非收支
N02,山北,112,附表二,行政管理費-決算數,229600.0,非收支
N02,山北,113,附表二,行政管理費-決算數,222612.0,非收支
N02,山北,110,附表二,資遣費-差異率,100.0,非收支
N02,山北,112,附表二,資遣費-差異率,,非收支
N02,山北,113,附表二,資遣費-差異率,,非收支
N02,山北,110,附表二,資遣費-決算數,45296.0,非收支
N02,山北,112,附表二,資遣費-決算數,55088.0,非收支
N02,山北,113,附表二,資遣費-決算數,56319.0,非收支
N02,山北,112,附表二,辦公文具-差異率,65.0,非收支
N02,山北,113,附表二,辦公文具-差異率,-76.0,非收支
N02,山北,112,附表二,辦公文具-決算數,6344.0,非收支
N02,山北,113,附表二,辦公文具-決算數,4390.0,非收支
N02,山北,112,附表二,郵資-差異率,79.0,非收支
N02,山北,113,附表二,郵資-差異率,-32.0,非收支
N02,山北,112,附表二,郵資-決算數,1524.0,非收支
N02,山北,113,附表二,郵資-決算數,4865.0,非收支
N02,山北,112,附表二,雜支-差異率,86.0,非收支
N02,山北,113,附表二,雜支-差異率,-89.0,非收支
N02,山北,112,附表二,雜支-決算數,6095.0,非收支
N02,山北,113,附表二,雜支-決算數,4794.0,非收支
N02,山北,112,附表二,電話費（含 ADSL）-差異率,34.0,非收支
N02,山北,113,附表二,電話費（含 ADSL）-差異率,-33.0,非收支
N02,山北,112,附表二,電話費（含 ADSL）-決算數,29727.0,非收支
N02,山北,113,附表二,電話費（含 ADSL）-決算數,30230.0,非收支
N02,山北,112,附表二,電費-差異率,8.0,非收支
N02,山北,113,附表二,電費-差異率,-7.0,非收支
N02,山北,112,附表二,電費-決算數,210502.0,非收支
N02,山北,113,附表二,電費-決算數,213390.0,非收支
N02,山北,112,附表二,餐點費-差異率,17.0,非收支
N02,山北,113,附表二,餐點費-差異率,-21.0,非收支
N02,山北,112,附表二,餐點費-決算數,1076001.0,非收支
N02,山北,113,附表二,餐點費-決算數,981232.0,非收支
N02,山北,110,附表四,帳面價值總額,108308.0,非收支
N02,山北,111,附表四,帳面價值總額,386251.0,非收支
N02,山北,112,附表四,帳面價值總額,789608.0,非收支
N02,山北,113,附表四,帳面價值總額,721289.0,非收支
N02,山北,110,附表四,財產筆數,9.0,非收支
N02,山北,111,附表四,財產筆數,15.0,非收支
N02,山北,112,附表四,財產筆數,49.0,非收支
N02,山北,113,附表四,財產筆數,49.0,非收支
N03,龍埔成長,109,收支餘絀表,人事費,7162121.0,收支
N03,龍埔成長,110,收支餘絀表,人事費,7235004.0,收支
N03,龍埔成長,111,收支餘絀表,人事費,6737493.0,收支
N03,龍埔成長,112,收支餘絀表,人事費,5280926.0,收支
N03,龍埔成長,113,收支餘絀表,人事費,8710840.0,收支
N03,龍埔成長,109,收支餘絀表,修繕購置費,125380.0,收支
N03,龍埔成長,110,收支餘絀表,修繕購置費,126641.0,收支
N03,龍埔成長,111,收支餘絀表,修繕購置費,125945.0,收支
N03,龍埔成長,112,收支餘絀表,修繕購置費,105781.0,收支
N03,龍埔成長,113,收支餘絀表,修繕購置費,91690.0,收支
N03,龍埔成長,109,收支餘絀表,其他支出,768008.0,收支
N03,龍埔成長,110,收支餘絀表,其他支出,1675731.0,收支
N03,龍埔成長,111,收支餘絀表,其他支出,1853498.0,收支
N03,龍埔成長,112,收支餘絀表,其他支出,3721263.0,收支
N03,龍埔成長,113,收支餘絀表,其他支出,948203.0,收支
N03,龍埔成長,109,收支餘絀表,其他收入,768008.0,收支
N03,龍埔成長,110,收支餘絀表,其他收入,1675731.0,收支
N03,龍埔成長,111,收支餘絀表,其他收入,1853498.0,收支
N03,龍埔成長,112,收支餘絀表,其他收入,3721263.0,收支
N03,龍埔成長,113,收支餘絀表,其他收入,948203.0,收支
N03,龍埔成長,109,收支餘絀表,利息收入,5526.0,收支
N03,龍埔成長,110,收支餘絀表,利息收入,1917.0,收支
N03,龍埔成長,111,收支餘絀表,利息收入,29028.0,收支
N03,龍埔成長,112,收支餘絀表,利息收入,57597.0,收支
N03,龍埔成長,113,收支餘絀表,利息收入,85197.0,收支
N03,龍埔成長,109,收支餘絀表,延後托育支出,184928.0,收支
N03,龍埔成長,110,收支餘絀表,延後托育支出,289925.0,收支
N03,龍埔成長,111,收支餘絀表,延後托育支出,293111.0,收支
N03,龍埔成長,109,收支餘絀表,延後托育收入淨額,247320.0,收支
N03,龍埔成長,110,收支餘絀表,延後托育收入淨額,289925.0,收支
N03,龍埔成長,111,收支餘絀表,延後托育收入淨額,342390.0,收支
N03,龍埔成長,112,收支餘絀表,延長照顧服務支出,331321.0,收支
N03,龍埔成長,113,收支餘絀表,延長照顧服務支出,185752.0,收支
N03,龍埔成長,112,收支餘絀表,延長照顧服務收入淨額,345159.0,收支
N03,龍埔成長,113,收支餘絀表,延長照顧服務收入淨額,186132.0,收支
N03,龍埔成長,109,收支餘絀表,所得稅費用,,收支
N03,龍埔成長,110,收支餘絀表,所得稅費用,,收支
N03,龍埔成長,111,收支餘絀表,所得稅費用,,收支
N03,龍埔成長,112,收支餘絀表,所得稅費用,,收支
N03,龍埔成長,113,收支餘絀表,所得稅費用,,收支
N03,龍埔成長,109,收支餘絀表,支出合計,10229117.0,收支
N03,龍埔成長,110,收支餘絀表,支出合計,11188278.0,收支
N03,龍埔成長,111,收支餘絀表,支出合計,11864854.0,收支
N03,龍埔成長,112,收支餘絀表,支出合計,13893372.0,收支
N03,龍埔成長,113,收支餘絀表,支出合計,13604475.0,收支
N03,龍埔成長,109,收支餘絀表,收入合計,10498307.0,收支
N03,龍埔成長,110,收支餘絀表,收入合計,11955951.0,收支
N03,龍埔成長,111,收支餘絀表,收入合計,12215954.0,收支
N03,龍埔成長,112,收支餘絀表,收入合計,14144106.0,收支
N03,龍埔成長,113,收支餘絀表,收入合計,12844402.0,收支
N03,龍埔成長,109,收支餘絀表,教保費收入,10123372.0,收支
N03,龍埔成長,110,收支餘絀表,教保費收入,10094201.0,收支
N03,龍埔成長,111,收支餘絀表,教保費收入,10081365.0,收支
N03,龍埔成長,112,收支餘絀表,教保費收入,10090612.0,收支
N03,龍埔成長,113,收支餘絀表,教保費收入,11931000.0,收支
N03,龍埔成長,109,收支餘絀表,教保費收入減項,-645919.0,收支
N03,龍埔成長,110,收支餘絀表,教保費收入減項,-105823.0,收支
N03,龍埔成長,111,收支餘絀表,教保費收入減項,-90327.0,收支
N03,龍埔成長,112,收支餘絀表,教保費收入減項,-70525.0,收支
N03,龍埔成長,113,收支餘絀表,教保費收入減項,-306130.0,收支
N03,龍埔成長,109,收支餘絀表,本期稅前餘絀,269190.0,收支
N03,龍埔成長,110,收支餘絀表,本期稅前餘絀,767673.0,收支
N03,龍埔成長,111,收支餘絀表,本期稅前餘絀,351100.0,收支
N03,龍埔成長,112,收支餘絀表,本期稅前餘絀,250734.0,收支
N03,龍埔成長,113,收支餘絀表,本期稅前餘絀,-760073.0,收支
N03,龍埔成長,109,收支餘絀表,本期稅後餘絀,269190.0,收支
N03,龍埔成長,110,收支餘絀表,本期稅後餘絀,767673.0,收支
N03,龍埔成長,111,收支餘絀表,本期稅後餘絀,351100.0,收支
N03,龍埔成長,112,收支餘絀表,本期稅後餘絀,250734.0,收支
N03,龍埔成長,113,收支餘絀表,本期稅後餘絀,,收支
N03,龍埔成長,109,收支餘絀表,材料費,1210642.0,收支
N03,龍埔成長,110,收支餘絀表,材料費,1126043.0,收支
N03,龍埔成長,111,收支餘絀表,材料費,1198211.0,收支
N03,龍埔成長,112,收支餘絀表,材料費,1350447.0,收支
N03,龍埔成長,113,收支餘絀表,材料費,1183148.0,收支
N03,龍埔成長,109,收支餘絀表,業務發展費,138501.0,收支
N03,龍埔成長,110,收支餘絀表,業務發展費,98000.0,收支
N03,龍埔成長,111,收支餘絀表,業務發展費,1000000.0,收支
N03,龍埔成長,112,收支餘絀表,業務發展費,2393000.0,收支
N03,龍埔成長,113,收支餘絀表,業務發展費,1699800.0,收支
N03,龍埔成長,109,收支餘絀表,業務費,409373.0,收支
N03,龍埔成長,110,收支餘絀表,業務費,413394.0,收支
N03,龍埔成長,111,收支餘絀表,業務費,419663.0,收支
N03,龍埔成長,112,收支餘絀表,業務費,480975.0,收支
N03,龍埔成長,113,收支餘絀表,業務費,498463.0,收支
N03,龍埔成長,109,收支餘絀表,維護費,80008.0,收支
N03,龍埔成長,110,收支餘絀表,維護費,87399.0,收支
N03,龍埔成長,111,收支餘絀表,維護費,104079.0,收支
N03,龍埔成長,112,收支餘絀表,維護費,105827.0,收支
N03,龍埔成長,113,收支餘絀表,維護費,98854.0,收支
N03,龍埔成長,109,收支餘絀表,行政管理費,117840.0,收支
N03,龍埔成長,110,收支餘絀表,行政管理費,117840.0,收支
N03,龍埔成長,111,收支餘絀表,行政管理費,117840.0,收支
N03,龍埔成長,112,收支餘絀表,行政管理費,117840.0,收支
N03,龍埔成長,113,收支餘絀表,行政管理費,182054.0,收支
N03,龍埔成長,109,收支餘絀表,雜支,32316.0,收支
N03,龍埔成長,110,收支餘絀表,雜支,18301.0,收支
N03,龍埔成長,111,收支餘絀表,雜支,15014.0,收支
N03,龍埔成長,112,收支餘絀表,雜支,5992.0,收支
N03,龍埔成長,113,收支餘絀表,雜支,5671.0,收支
N03,龍埔成長,110,現金流量表,其他應付款,153652.0,非收支
N03,龍埔成長,111,現金流量表,其他應付款,-71887.0,非收支
N03,龍埔成長,112,現金流量表,其他應付款,186432.0,非收支
N03,龍埔成長,113,現金流量表,其他應付款,272823.0,非收支
N03,龍埔成長,110,現金流量表,其他應收款,-531.0,非收支
N03,龍埔成長,111,現金流量表,其他應收款,-72652.0,非收支
